names	fccommunity
COL9A1	4
COL9A2	24
COL9A3	6
JAG2	7
RTN4R	4
VPS53	14
JAM3	13
PNMA6B	13
PNMAL1	13
PVRL3	22
FERMT2	16
CCDC88B	21
HOXB8	21
CARD11	15
CDAN1	22
SPTY2D1	20
DEFA1	13
GPRASP1	24
SYNDIG1	24
ATP6V0A4	23
DES	22
GINS1	20
CCDC101	25
FAM53B	25
KIAA0930	25
PDZD11	25
SHCBP1	25
NRAS	24
RASD2	21
PIP5KL1	25
CCNE2	21
NUDT7	15
STEAP3	19
HOXA1	4
ALOX15	11
ALOX15B	11
CDS2	25
DGKH	25
WDR6	12
NRP1	25
PLXNB1	22
RHOD	21
ENSG00000172070	23
CCDC88A	4
CISD1	15
F10	13
LIPE	22
NXT1	22
PLP2	18
PREP	18
SLC25A10	4
SLC25A5	12
SLC2A1	17
TARSL2	20
UFM1	2
VAMP3	14
C2orf88	14
PALM2-AKAP2	15
ADD3	25
AKAP12	22
AVPR1A	22
CALY	7
CASR	15
DLX3	15
EDF1	21
F11R	22
GABRR2	22
GNA15	22
GPM6A	24
GRIA1	22
GRM1	22
HAND2	21
HES1	21
HSPB8	24
KCNE1	15
KCNQ2	22
MGMT	21
NUMB	7
PAM	18
POLB	21
PTGIR	6
RHO	22
SCTR	22
SDC4	13
SPAG1	15
STXBP3	14
TEP1	4
TNNI3	24
ENSG00000206441	4
ADRA2A	22
CD34	19
GNAZ	22
KCNJ1	12
PLSCR3	4
RIPK4	15
TAGLN	22
SLC4A3	22
FOXA2	21
GPX8	6
MSRB3	23
TTC38	23
APOBEC3F	9
CAAP1	24
CDH10	24
CGA	22
COX6C	24
EVA1A	24
GLYAT	24
HSPBAP1	24
PTPRB	22
SDC1	13
SPIN1	24
TAC3	24
TAF1D	24
CHMP2A	14
DNAJC5	14
EMC4	14
RAB11FIP1	22
RAB11FIP3	22
RAB11FIP5	22
SYTL3	22
SYTL5	22
FAM71C	22
CBR3	22
GNPAT	18
CHM	22
RPH3AL	19
KIF20A	14
MTG1	14
NCOA7	14
NELFE	6
RAP1GDS1	22
TLR2	18
ENSG00000206268	6
DOCK1	25
DDI1	7
GLIPR2	12
ABTB1	21
CAND1	21
COMMD1	12
CUL4A	17
DARS2	21
DET1	17
EFTUD1	3
FBXO11	21
FBXO18	18
RFWD2	17
ZC3HC1	8
CARS	23
RANGRF	20
ARHGEF3	4
DAAM2	22
WBP5	24
PELI2	18
TRAM1	18
UBALD1	3
C15orf39	2
SAMD8	4
SEC62	14
SETBP1	22
BLNK	25
MANF	22
RASGEF1B	22
TMEM8B	22
PIM1	21
IKZF1	21
IKZF3	21
IKZF4	21
MTHFSD	4
RFX5	21
TCAIM	21
ULK1	22
CUL7	25
FBXL14	4
FBXL4	7
FBXL8	13
FBXO16	1
FBXO2	13
FBXO34	21
FBXO41	7
FBXO45	7
FBXO7	19
FBXW2	18
FBXW5	4
AFF1	10
CXXC5	21
EXPH5	21
KIAA0226	24
KMT2D	21
MGAT1	21
PIR	21
RNF123	21
SMAD6	21
UBA6	8
BAZ1A	21
BAZ2A	19
CHRAC1	9
RSF1	12
CNTN3	9
SASH3	14
TET2	11
CCDC43	13
NR1H4	21
ESPL1	25
INSM1	22
MSL1	11
COX7A1	21
NCAM1	25
IQSEC1	19
ZBTB3	21
KIF2B	17
UPF3B	5
EXOSC7	3
SYN3	22
NRXN1	22
TAF8	20
DR1	20
EVX1	21
FOXF2	10
POU3F2	21
TAF1L	4
TEAD1	21
TRAM2	6
TRIP4	21
ZNF76	21
CHAC2	4
PPRC1	21
BTBD2	24
CDC42EP4	22
DAPK2	15
DUSP13	15
FBXL12	21
FBXO24	13
KLHL1	2
NKIRAS1	21
NOXO1	4
PREB	19
RAB33B	14
RHOH	24
RNF146	21
RRH	15
RTKN	4
STK35	21
TGFB3	13
TGFBR3	13
TRAP1	18
TSSK3	21
UBD	24
USP45	21
WDR13	15
WWC1	24
ENSG00000206513	17
ENSG00000206468	21
FAM160A2	22
RBM4B	21
CLDN16	17
CLDN5	22
CLDN6	2
CLDN8	12
GJA8	22
GJB3	12
GJC1	12
KIRREL	12
CCL18	24
CELF3	4
FXYD6	24
HES6	21
HHEX	21
PCDHA4	24
SIX2	4
SIX6	21
UTY	17
AVEN	24
CLASP1	22
GCFC2	24
RBM3	24
TPMT	24
NKX6-1	22
PSENEN	7
ARL6IP5	4
PLEKHG2	4
RHOBTB2	4
UBR7	4
METTL9	4
CDIPT	25
DAP	19
IPO8	19
MOAP1	19
TUBA3D	12
TUBB6	12
ENSG00000204490	19
ENSG00000206437	19
ENSG00000204487	19
ENSG00000204496	19
ENSG00000206327	19
ENSG00000206284	14
CNKSR2	22
HS2ST1	15
MYT1L	4
PDE4DIP	4
PPP1R13B	21
PRPSAP1	4
PTPN3	25
MAL2	22
TMED4	22
TPD52L1	22
TPD52L3	22
VAMP7	14
ID3	21
NGFRAP1	4
RASSF7	4
TXNIP	21
FAM127A	4
GKAP1	4
SMCR7	23
KDM5C	20
DMRTB1	4
ERMAP	3
LPP	5
BRSK2	21
DPYSL2	7
SETD6	20
ZAP70	25
TACC2	21
ZNF33A	15
ZNF567	15
SVOPL	14
DCTN3	21
MLKL	21
NAA35	20
NADK	18
SLC25A26	20
SURF1	18
PAK3	22
NKX2-3	18
ST3GAL4	4
AKTIP	4
CDR2	2
TULP4	18
ETV3	16
GEMIN6	6
PPP4R2	4
MTF2	21
AGT	13
C11orf16	19
C19orf57	4
CD177	4
CEACAM5	4
ELAVL4	6
GNPDA1	10
LILRA3	4
MYO1F	4
NBPF3	13
RASL11B	4
SALL2	4
TULP2	19
YY1AP1	4
FANCE	18
FNDC3A	4
PAXIP1	21
SHPRH	12
SUMF2	17
GLG1	12
USF1	21
C3orf33	1
NR2F2	21
ENSG00000206115	1
HDAC11	21
MIPEP	14
RBAK	17
ZNF106	17
ZNF362	17
ENSG00000206407	17
IRAK4	18
ARHGAP26	19
HOXA3	19
NISCH	13
OR10H2	19
PATZ1	19
PINK1	19
PTPN1	25
PTPRK	25
ENSG00000198013	13
ARL5A	4
C21orf2	24
POMP	4
PRKD3	1
NODAL	13
CCDC89	18
KCTD20	12
LSP1	18
SH3GLB1	18
FAM192A	1
ARFGEF1	22
BCL2	19
CITED1	21
COMMD3	12
COMMD8	12
COMMD9	24
LYL1	21
SPI1	21
TNFSF11	13
TNIP3	15
TSC22D3	12
UNC5CL	12
ENSG00000212981	12
NOVA1	20
PCBP4	4
DPPA2	4
FAM153A	1
RORB	21
TRMT10A	14
TXNL4B	1
POP1	11
RPP14	11
ENSG00000206415	11
ENSG00000204596	11
KCNAB2	22
RET	25
WDFY3	14
AEBP1	5
ATOH1	2
BHLHA15	21
ELK3	21
GATA1	21
GATA2	21
ID1	21
MSC	21
PTF1A	21
RALGAPA1	18
TCF21	21
TFPT	12
TWIST1	21
CAND2	4
TCEAL1	18
CDCP1	13
DENND4A	22
KCNK3	2
KIF20B	19
LRFN1	22
OSBPL3	17
RIN1	22
RMDN3	5
SLC8A2	15
SLC8A3	15
SON	22
SRPK1	6
ENSG00000189229	6
CBWD7	23
SUV420H1	1
CCDC137	3
PVRL2	22
ZFPL1	12
ANKRD50	21
MTPAP	21
TPTEP1	22
ACTL7A	19
GNAL	22
FZD3	7
LAPTM4A	14
ZFPM1	21
LURAP1	4
MIDN	25
CTNND2	22
DSCAML1	19
GRASP	22
PLK2	22
PLXNB3	22
BAI1	22
NRCAM	22
CADPS	16
SSX4	22
ANKRD13C	18
TRMT2A	23
DNAJC11	24
SAMM50	24
ATF5	21
CCDC136	4
CCDC141	4
CEP57L1	4
DPYSL3	4
GNPTAB	16
MPPED1	4
PPP4R1	4
STX18	4
ZNF365	4
FZD4	7
GPR125	15
TJAP1	22
BMP5	21
CHMP4B	21
KRTAP10-7	25
METTL6	25
NSRP1	25
RILPL1	25
TMX2	4
WDR81	9
ZCCHC6	4
ENSG00000206397	25
ENSG00000206486	25
NMRK2	4
MYL7	24
TNNT3	24
FLNC	4
TCAP	4
DLX5	21
KIF5C	21
NR4A1	21
PPFIA1	24
AGRN	4
DCBLD1	14
HLA-A	4
MFI2	13
SLC12A3	11
SRD5A1	18
ENSG00000206233	4
HSF2	24
PPP2R3A	22
BCKDHB	18
DCLRE1C	22
TRPC5	22
KCNK1	17
KCTD1	21
PPM1J	21
SALL1	21
SCNN1A	22
TFAP2C	21
ENSG00000205369	21
ABCC6	10
CALML5	4
CORO2B	1
DCT	24
FOCAD	14
FUCA1	13
LAP3	23
LRRN2	24
PRRG2	24
S100A13	24
SEL1L3	24
SLC16A5	24
TAF15	6
TVP23BP2	24
WDTC1	24
ENSG00000206297	4
ACTR1A	4
CLVS1	5
FUNDC1	4
BBS4	4
DYNC1I2	18
SEC24D	4
MARCKSL1	3
PRSS12	4
SFT2D3	14
ZNF366	20
GPR143	22
HTR1A	22
NCOA4	21
NR2F1	21
RXRB	21
SLC39A9	14
ENSG00000206289	21
NUDT1	4
DERA	22
MTFR1	14
ZMIZ2	4
ENSG00000205168	20
ENSG00000205173	9
ENSG00000205175	23
ENSG00000205166	17
PRSS3	13
ZBED4	9
CARKD	24
TRIM71	21
CCDC47	4
COLGALT2	14
EFEMP2	4
LGALS9	22
SCRT1	4
SPPL2A	4
ENSG00000215672	4
ZBTB24	4
CREB3L3	21
CTNNAL1	19
HECW1	9
MAGEE1	5
7-Mar	19
PLEKHO1	9
TBCB	19
TRAF5	19
TRIM22	4
CDKN2D	21
IFI27	21
RPRM	12
SERTAD1	21
CD320	25
TSPAN7	24
VPS54	4
MMS22L	20
MRPS7	22
CLIC6	22
SSTR5	7
XDH	18
GPAM	18
GPD2	18
NAT2	19
KCTD13	4
POLDIP3	22
KMT2C	21
CORO2A	21
AGBL3	17
KIAA1279	4
CALCRL	4
RAMP1	4
RAMP2	4
ENSG00000213952	4
FOXL1	21
BTG3	14
PTRH1	14
CETN2	4
INHA	13
MGP	21
SOSTDC1	21
GDF7	21
GBP1	22
NOG	21
KPTN	22
ENSG00000215692	19
HOXA13	21
HOXC8	21
HOXD13	21
MGA	21
RAB30	22
STX7	14
NRBF2	21
TRIM35	21
EMILIN1	13
EID2	21
FOXH1	21
LITAF	4
NAGK	17
RANBP6	23
RNPC3	21
SKI	21
ZNF8	21
TTC25	8
FCN1	13
FMOD	13
INHBA	13
INHBC	13
THBS4	13
VASN	13
ENSG00000143787	13
VPS39	4
DPP4	8
P2RY1	12
NTN1	19
GALNS	17
CCL22	8
CXCL10	8
CXCL11	8
FAP	7
KIAA1109	11
ADAM10	7
APH1B	7
EFNA2	7
CELSR1	7
LHX2	21
ADAM11	7
ARHGEF40	24
GAS6	13
ZP4	13
NCLN	4
ADAM2	13
CLGN	13
CD38	18
PTGFRN	13
MADCAM1	13
CD46	13
CD53	13
CHAD	13
FBLN1	13
ITGA1	13
ITGB1BP2	13
JAM2	22
MMP9	13
NCAM2	13
TGOLN2	13
TNC	13
VCAN	13
ENSG00000198802	25
ADAM23	22
LSAMP	13
OPCML	13
COA3	22
ENSG00000214234	22
ADAM29	10
ADAM33	14
BPIFA1	6
CDSN	4
IGLV1-40	4
LAT2	4
NOMO1	4
NPPA	4
PMEPA1	4
PPIC	4
RAI2	4
SPAG8	4
TNRC6B	4
VIP	4
ENSG00000206460	4
ADAM9	13
PCSK5	4
AUP1	13
AZGP1	5
EDIL3	13
DDHD1	18
SH3GLB2	4
MPPED2	4
ADAMTS4	13
MT2A	24
GPR50	22
ADAMTS5	13
TIMP3	13
ADAMTSL3	19
ADAMTSL4	4
DLK2	4
FHL3	4
CDC42EP1	4
KLF8	4
RFX6	4
STRIP1	22
LLGL1	22
PPP2R2B	22
PSMC2	1
ADAP2	21
ADAT3	11
ADCK1	15
GAPVD1	15
NQO2	15
RPS6KA2	15
TAOK3	15
AFF2	21
CCNI	4
CKS1BP6	15
DTX2	25
EYA1	21
LRRC15	15
OIP5	1
PKP3	25
RALGDS	22
RGL1	22
RHPN2	25
PDK3	15
RRAD	15
VKORC1	13
HEXIM2	4
SHANK1	22
PDE4C	6
PDE5A	6
PDE6A	6
PDE6B	6
PDE6C	6
PDE6H	6
PDE8B	6
GNGT2	22
CA8	21
ENSG00000215103	22
QDPR	13
RLF	13
ENSG00000197711	13
CD40	19
TRMT112	6
TK2	6
CCHCR1	4
UBE2W	24
ABHD16B	12
SAMD10	21
UBE2J1	12
ZNF512B	21
ADRA1D	22
AVPR1B	22
BDKRB1	22
CCKAR	22
CCKBR	22
CYSLTR1	22
CYSLTR2	22
GRM2	22
GRM3	22
GRM6	22
GRPR	22
HRH1	22
HTR2C	22
NTSR1	22
OXTR	22
PTAFR	22
PTGER1	22
PTGFR	22
TACR1	22
TACR3	22
DNAJC3	12
NQO1	12
RAD23A	12
ZNF322	12
CD1B	4
SLC11A2	14
ENSG00000214257	2
ADCYAP1	22
SHH	21
VIPR2	4
IL1R1	19
IL1R2	19
MINK1	19
SCT	25
GAS1	21
HHIP	21
ADIPOQ	19
ADIPOR1	19
CARD6	19
CENPC	19
BMP6	21
BMP8A	19
PYCARD	19
CARD8	19
NOD1	19
NRTN	25
SOX10	21
RAB3C	22
BCHE	6
DAG1	13
SCNN1B	22
TRIM7	23
ADM	4
EDN1	4
GPR182	4
RAMP3	4
CMA1	13
SLC31A2	4
IPCEF1	22
PCED1A	21
IKZF2	21
ADPGK	4
GDF9	24
FAM107B	20
ADPRHL2	24
C21orf33	24
ADRA1B	13
CCR1	8
OPRL1	22
SSTR2	22
CDC45	13
GABBR1	13
IGKV2-40	13
KCNMA1	13
SAG	22
TNS3	13
TTR	13
ENSG00000206466	13
C8B	13
C9	13
CKAP2	13
GTPBP3	13
PKHD1	13
PON1	18
C1QC	13
DNTT	13
GAST	22
MPO	18
PLG	13
ARSA	17
CD74	13
CST7	13
DCAF5	7
USP40	6
FKBP10	13
DERL1	13
FGG	13
HRG	13
KIAA0232	13
PCDH1	13
PF4V1	13
PLAT	13
ZNF292	13
ENSG00000205813	13
ENSG00000213044	13
KCND2	4
MYOZ3	4
SGCG	17
C3	13
COL13A1	13
COL6A1	13
CRB1	13
CRP	13
FSTL3	13
LTBP1	13
MATN2	13
MEP1A	13
REG3A	13
SCGB1A1	13
ENSG00000197621	13
GABRA1	7
GABRB2	7
JAKMIP1	13
GDF10	13
IGHA1	13
SERTAD3	13
TF	13
KCNMB1	13
MBL2	13
PRG2	24
BEND3	17
MCAT	17
CNTNAP2	22
CXCL9	25
IL27RA	21
IRF9	25
RNF31	25
UBE2F	9
AGA	13
KRT13	13
SACS	13
PPBP	13
ST3GAL3	17
ENSG00000206320	22
ENSG00000206253	22
ZNF446	4
CD163	23
KCNJ6	22
KCNJ9	22
SYNE2	22
RCVRN	22
KCNJ5	22
KLHL3	22
ENSG00000215782	8
ARAP1	4
ERAS	25
NOXA1	10
ADRBK2	8
ASNS	3
CCT4	1
SUMO1	17
C12orf4	4
AK1	23
ASAH1	17
MTMR3	4
ARF3	14
CBFA2T2	21
ECM1	4
EFCAB4B	4
GIGYF1	4
MEGF11	4
MEGF6	4
NELL1	4
NELL2	4
PLEKHA5	4
USP54	4
ZNF862	4
ZSWIM8	4
DPYSL4	4
SNX24	25
GBA2	4
SOBP	4
AFAP1	15
NUDT11	18
RAD51D	9
CD58	25
GCM1	21
AHSP	19
ZNF410	21
CREBZF	21
EGR2	25
HCFC1R1	4
HOXB2	21
KCTD9	17
SAPCD2	4
KANSL2	10
BARHL1	6
CD1D	4
MTTP	18
SLC6A19	18
VIL1	18
ENSG00000112493	4
ENSG00000206235	4
ADCY10P1	6
ZRANB2	6
ENSG00000131003	6
LAMB1	13
RALGAPB	6
TACC3	20
TINAGL1	21
ENSG00000183760	10
ERAL1	8
STAC3	6
THAP1	4
C17orf70	18
FANCB	18
PTPN22	25
VIMP	11
IGF2R	14
LAMP1	13
F8	13
WISP2	15
SERPINI1	13
TFPI	13
NRG3	4
CFP	13
C3AR1	13
C5AR2	13
CR1	13
ENSG00000204364	13
AGAP1	21
AP3S2	14
CDK20	21
MPPE1	21
PLD3	21
SCARB2	7
AIP	21
BARX1	4
CARS2	12
COASY	4
COX7C	19
DPEP2	3
DRAM2	22
EMC8	4
KHK	18
MPND	4
MRPS33	4
PLBD2	4
RAB23	4
SLC7A5	4
SRFBP1	4
TMEM205	19
LARP4B	21
PROCA1	21
RBM4	8
ENSG00000197041	21
BBS5	2
BNIP1	4
CDK18	4
HECA	4
KCNRG	4
FBXL7	21
PRKG2	6
IRX6	21
TRAPPC8	24
IHH	21
KRT78	18
PANK3	21
SUMF1	21
AZU1	21
AGAP2	25
INTS5	18
KLHDC10	13
SBK1	13
SLC52A3	12
AGBL2	20
EPS15L1	12
NPRL3	18
RNF216	18
AGFG2	23
TSPAN17	4
APOLD1	18
ATP13A2	18
NUDT5	18
NUDT8	18
GTDC1	6
C1orf111	18
C8orf48	4
CCDC11	4
CCDC112	4
FAM124B	4
TNNI1	24
TSPYL4	4
ZFC3H1	4
ZNF821	4
AGK	12
ZNF43	21
EPHB6	21
FAM86C1	24
GBP2	24
GBP7	24
HOXB6	21
HOXB9	4
TP53TG1	24
PIWIL4	13
AGO3	13
PIWIL3	23
AGO4	13
NR1D2	18
DGKA	25
PPAP2A	25
CHPT1	25
LIPG	25
PNPLA3	18
AGPS	18
HSD3B7	18
RDH11	18
EPHX2	18
IL33	18
NAT9	24
AGRP	9
GHRL	9
MC3R	9
GHRHR	9
MLNR	9
NPY	9
ASIP	9
PMCH	9
PMCHL1	9
PMCHL2	9
POMC	13
PPFIA4	24
PPFIA2	24
PPFIA3	24
AVP	22
AGTR2	25
ASTE1	19
DAPP1	25
FLYWCH1	24
NRG2	25
ODF2L	24
OVOL1	25
STYK1	25
TRIB3	21
DMGDH	23
TASP1	21
C9orf114	3
FGF22	25
FGF4	25
FGF9	25
UNC93A	22
ENSG00000214633	25
LOH12CR1	4
C1orf50	13
LRRC47	5
OSGEPL1	10
CYB5B	12
DNAJA4	4
FBXO15	12
FBXO32	12
FBXW4	12
URI1	6
POLR2B	6
TRMT11	18
PGR	21
ATP1A2	5
C1GALT1	17
MLC1	23
ASXL2	18
C11orf53	21
C9orf78	18
DCXR	4
DUPD1	9
EDARADD	19
FASTKD2	4
HEATR3	4
IER3IP1	6
IL17RB	24
IRAK3	18
IRF8	21
MALT1	18
MEDAG	12
OR10J1	7
SLIRP	18
TIFA	4
TIRAP	18
TLR3	18
TMED7	18
TMEM109	18
TRAFD1	7
ZNF675	18
TMCC2	25
OSBPL9	22
C2orf69	4
INVS	21
MPZ	18
PLEKHJ1	15
TERF1	24
AHDC1	4
ACOT7	2
BEND2	24
CIC	4
FAM21C	24
FAM46B	4
FAT4	4
GCA	4
GPATCH8	17
HSFX2	4
IL34	10
KAT6A	18
KIAA1549L	18
KIAA2026	4
KLF11	21
KLHL12	4
MTERFD2	4
QRICH1	4
R3HDM2	4
SLC51A	4
STAC2	4
SUGP2	1
TMEM159	20
TTC19	4
UNK	4
VSTM2L	8
WNK2	4
ZC3H10	4
ZCCHC13	4
ZHX3	4
ZNF488	4
ZNF609	4
ZNF804A	4
ENSG00000212718	4
CDH3	12
ENSG00000206269	14
ENSG00000206378	14
TNFSF10	19
ENSG00000206171	19
NPTX1	12
NPTX2	12
SHKBP1	12
CA3	17
LMAN2	13
HBE1	13
PARP4	13
EFR3A	19
OSTC	4
AICDA	18
PDXDC2P	4
RNF219	4
SSR3	4
PMVK	4
GPR75-ASB3	12
C11orf1	24
ENSG00000182490	12
EMC2	2
HEATR6	21
POTEKP	12
GLRXP3	23
GSTA3	10
GSTA4	10
GSTA5	10
GSTM5	10
GSTT2B	10
MGST3	10
OCM	10
ENSG00000187919	10
AMOTL2	4
ATP6V0D2	23
ATP6V1C2	23
ATP6V1G3	23
ENSG00000171142	23
AIPL1	12
AJAP1	22
MAGEC1	13
COPS5	21
PRSS16	21
SPCS1	21
FANCC	12
AK2	23
PRKAG2	17
XPNPEP3	12
POLDIP2	4
COQ5	17
RPTOR	17
ENSG00000189285	20
NUDT2	23
IFT122	3
MND1	25
AK9	19
AKAP1	22
MAATS1	22
PRKAR1B	22
PTPN21	22
MYCBPAP	22
PTCHD2	22
ACCS	4
PPP1R9A	22
MLXIPL	22
AKAP10	22
AKAP13	21
BAK1	19
PRKCH	15
ENSG00000206218	21
BCL2A1	19
BCL2L10	19
GIMAP5	19
UBE3A	18
SLC26A10	22
SPRED2	15
NR1I2	21
NSD1	21
SLC16A2	12
NR0B2	21
NR1H2	21
CLEC1B	5
SPERT	4
AKAP4	22
FSIP1	4
ENSG00000180922	22
AKAP5	20
GABRA2	7
GABRQ	7
GABRA3	7
GFRA4	25
PSPN	25
TNKS1BP1	24
AKAP6	5
AKAP7	22
AKIP1	23
DCHS1	4
YPEL2	21
AKNA	6
ZNF90	18
TRIM5	18
DNAL4	22
ZNF33B	24
AKR1D1	18
AKR1C4	8
AKR7A2	23
AKR7A3	23
AKR7L	23
DLC1	19
GAB2	25
MTCP1	22
PHLPP1	22
UXS1	22
YAP1	21
ZFP36L1	19
C10orf2	17
HOOK1	4
TRH	22
ENSG00000204775	22
ELAC2	4
CIZ1	18
SYNC	22
SYNM	7
BMF	19
APC2	7
ARHGEF39	5
CXXC4	7
FZD10	7
FZD2	7
FZD5	7
FZD6	7
FZD7	7
FZD8	7
FZD9	7
NKD2	7
PCBD1	4
PHF1	4
AZIN1	18
CD52	23
DUS4L	18
NAMPT	10
RMI1	20
FOXG1	21
MAPK4	25
ZFPM2	21
CNGA1	12
BLVRA	8
CXorf27	21
FICD	14
PRPF40B	24
ENSG00000170276	24
EDNRB	22
NOSTRIN	4
ARHGEF10L	24
AMELX	13
CASC5	21
CCDC181	2
CSRNP2	24
GOLGA8F	10
GOLGA8G	8
KIF18A	12
MYO16	25
PHACTR1	13
PPP1R10	17
PPP1R15A	12
PPP1R15B	10
PPP1R2	3
PPP1R37	4
PPP1R8	24
TPRN	18
TUSC3	8
ZFYVE16	21
ENSG00000126258	1
ENSG00000206489	17
MAST3	25
CBFB	21
EHD2	13
BCAR1	25
C1orf106	25
SAMD4A	25
LTK	25
RABEP1	14
KBTBD7	14
SPDL1	24
PDZK1IP1	24
PHF10	24
ENSG00000131113	24
UROS	4
NAE1	21
MUT	18
CD6	25
CYTH3	22
ALDH16A1	23
ALDH1A2	18
BCMO1	18
FAM178B	18
GPR108	19
MGAT4B	17
MUTYH	21
MT-ND1	4
NDUFA6	4
NDUFB6	4
NDUFS5	4
PER1	21
SPG20	6
NCAPG2	4
NCAPH2	4
BTBD1	14
TRIM6	11
BPY2	18
BPY2C	18
PHF17	18
EHD3	4
CCNB1IP1	18
CYP2D6	18
HIBADH	18
MIB1	18
MID1	18
UPB1	18
MID2	18
SCCPDH	3
DPYS	18
ALDH3B1	18
MAOB	18
DENND6B	4
NNMT	18
LCN1	13
PGAP1	14
PIGF	14
ALG13	4
GRIP2	22
ERC2	24
PRLHR	22
HBS1L	4
USB1	4
TOP3B	4
IGF2	13
MAB21L1	4
MMAB	9
TBX2	22
UNC119B	24
EBF3	25
RXFP2	25
ACAP2	9
DUSP19	25
ARHGAP4	24
PYY	9
IAPP	4
LRMP	25
COPS8	21
SRI	4
ZNF148	21
ALKBH7	2
ALMS1	25
XAGE1A	24
ALOX5	18
ALOX5AP	18
CYP4F3	18
HSPB9	18
C11orf30	21
SLC25A19	4
LMO3	4
RALYL	4
RBM41	4
IMPA1	25
IMPA2	25
LENG1	13
ELMOD2	4
WDR47	4
ENSG00000215718	4
ALS2CR11	4
C10orf82	4
MEF2B	6
ZNF414	3
ALS2CR12	24
SULT2B1	24
ALX4	21
LEF1	21
CDX1	9
HOXC4	21
MEOX1	21
OLIG2	21
NXF5	6
SIRT4	4
AMBP	13
CD79A	25
CD79B	25
IGJ	5
COL5A3	13
TMEM179B	13
JPH3	21
AMER2	12
HERC2	21
AMOT	4
TIMM21	8
CDC26	7
KCTD5	4
WDFY2	4
ASCC1	4
C10orf54	21
C10orf62	4
CCER1	4
DHRS1	12
FABP3	7
HEY2	21
IP6K2	22
KIAA1683	22
NEU4	4
RASD1	22
HERC1	21
MCTP1	4
CHRNB4	18
KLK1	13
LEKR1	11
SERPINI2	23
FBXO43	10
ANGEL1	24
ANO1	24
ANGPT1	25
ANGPT2	25
ANGPT4	14
ANGPTL1	25
NR2F6	21
ANGPTL3	13
CNTN2	22
CNTN6	22
ANKFN1	20
ANKLE2	21
CHD6	21
NIT1	4
RHOT2	7
ANKRA2	21
ANKRD11	21
MTMR10	21
ANKRD13B	23
ANKRD13D	4
ANKRD17	4
SPARC	13
ARID3C	21
C5orf22	20
DUSP21	25
FOXD4L2	25
FOXD4L4	25
FOXD4L5	25
FOXD4L6	25
FRMPD4	25
OXSR1	19
SEC61B	21
SRD5A3	25
CTSK	13
SGTB	4
TMEM194A	4
YEATS2	4
ANKRD2	21
ANKRD24	24
CRADD	19
DDIT4	24
ETHE1	24
GPRASP2	22
KLK10	24
TSPAN6	24
ENSG00000214955	24
ANKRD27	21
MRPL9	24
TMCO1	4
ENSG00000206488	12
ENSG00000206405	12
ANKRD39	9
ANKRD54	13
ANKRD6	4
ENSG00000206421	25
FAM49A	25
VNN2	21
ANKS3	4
BRE	21
CENPB	21
DZANK1	11
EGFL7	5
NSMF	2
PDZD4	4
RAB11FIP4	4
RINT1	4
TENC1	13
TSPYL2	4
TXNDC11	4
ZNRF3	4
ZFAND1	14
ANO10	3
CLN3	14
CPA1	14
CHMP5	21
LDB2	21
SIGMAR1	14
ANO8	14
ANP32B	22
ANP32E	20
PCSK9	14
ANPEP	10
ANTXR2	13
ANXA11	24
ANXA13	13
BCL2L13	10
DNAH7	8
IRGQ	16
PLA2G4C	24
CALB1	4
UQCR11	5
UQCRH	5
UQCRQ	5
ANXA4	9
MATN1	13
RILP	18
IFNA1	25
ANXA9	24
DBH	18
PNMT	18
TPH2	18
AP1AR	14
DNER	18
ELAVL2	12
M6PR	14
NECAP1	1
SYNRG	14
BST1	18
FLCN	12
REN	4
AP1G2	14
HUNK	5
AP3M1	13
MGAT2	17
AP1M2	13
PVR	22
AP1S1	14
ARMC6	4
ATF7IP2	24
CACNB3	22
SYT3	22
WNK1	22
CLIC2	14
AP4B1	13
AP4S1	13
ZBTB7B	13
PHRF1	21
ZNF496	13
CD244	25
CCDC92	4
FAM65B	17
SIPA1L2	1
SUN3	22
NLRP3	19
NLRP4	22
ENSG00000081770	19
CMTM4	13
SSNA1	7
NDUFA12	13
CNTNAP4	22
HIF3A	8
ENSG00000171282	21
PDZD2	22
SDCBP2	4
DLL4	7
KCNIP3	7
HN1	20
RP1	18
FOXP1	21
LY6H	7
SNX22	2
TNFAIP8L1	7
ZBTB48	4
ENSG00000118976	7
DSG2	12
TMEM245	12
SOX17	22
MAPRE3	7
SPATC1	5
ENSG00000215476	20
MMP11	13
MMP8	13
APCS	13
FCGR2B	15
FCGR3A	25
FCGR3B	13
TG	18
LY6E	24
ASGR1	18
CCNO	20
MBD4	15
SMUG1	4
ENSG00000184701	25
ENSG00000215304	20
F2RL1	13
INPP1	25
VRK1	21
APH1A	7
HSD17B14	4
MAP6	19
APITD1	7
GHSR	7
MRGPRX2	7
SSTR3	7
SSTR4	7
SST	7
APMAP	14
CRAMP1L	14
ST6GAL1	17
ASIC4	12
APOBEC2	6
BNIP3	19
TRA2A	6
DUSP11	6
SNRNP25	6
APOBEC3B	4
RELN	13
KAL1	13
LAMA3	13
TXNRD2	13
APOM	14
ENSG00000206409	14
ENSG00000206304	14
APOOL	21
BRI3	17
IL37	19
ST6GALNAC2	21
APPBP2	4
C10orf137	4
C6orf106	4
KIF6	4
MFSD3	4
MLLT3	24
MUL1	6
NFYA	21
ODF3	4
PI4KAP2	4
SH3BP5L	4
